Code,Metro,Class,Population,2010 males,2010 Males pct,2010 females,2010 female pct,2010 Sex ratio1,2010 Total population,2000 males,2000 male pct,2000 female pct,2000 female pct,2000 Sex ratio1,2010 median age,2010 Under 18 years,2010 18 to 24 years,2010 25 to 34 years,010 35 to 44 years,2010 45 to 54 years,55 to 64 years,2010 65 to 74 years,2010 75 years and over,2010 Median,2000 Under 18 years,2000 18 to 24 years,2000 25 to 34 years,2000 35 to 44 years,2000 45 to 54 years,2000 55 to 64 years,2000 65 to 74 years,2000 75 years and over
36140,"Ocean City, NJ",Metropolitan Statistical Area,97265.00,47287.00,48.60,49978.00,51.40,94.62,102326.00,49190.00,48.10,53136.00,51.90,92.60,47.10,18349.00,7736.00,9188.00,10327.00,15403.00,15285.00,11036.00,9941.00,42.30,22859.00,6561.00,10473.00,15606.00,14354.00,11792.00,10662.00,10019.00
36220,"Odessa, TX",Metropolitan Statistical Area,137130.00,67686.00,49.40,69444.00,50.60,97.47,121123.00,58914.00,48.60,62209.00,51.40,94.70,31.40,39808.00,15372.00,19714.00,16395.00,18201.00,13686.00,7654.00,6300.00,32.00,36820.00,12689.00,15487.00,18362.00,15064.00,9463.00,7742.00,5496.00
36260,"Ogden-Clearfield, UT",Metropolitan Statistical Area,547184.00,274737.00,50.20,272447.00,49.80,100.84,442656.00,222248.00,50.20,220408.00,49.80,100.80,29.90,177999.00,54048.00,85600.00,66890.00,64799.00,48471.00,26747.00,22630.00,28.00,147532.00,54676.00,61313.00,62708.00,48791.00,29196.00,20872.00,17568.00
36420,"Oklahoma City, OK",Metropolitan Statistical Area,1252987.00,617347.00,49.30,635640.00,50.70,97.12,1095421.00,537136.00,49.00,558285.00,51.00,96.20,34.60,312969.00,135082.00,184402.00,157737.00,174282.00,141132.00,81770.00,65613.00,34.30,281536.00,122604.00,154463.00,172460.00,146198.00,93613.00,67533.00,57014.00
36500,"Olympia, WA",Metropolitan Statistical Area,252264.00,122952.00,48.70,129312.00,51.30,95.08,207355.00,101543.00,49.00,105812.00,51.00,96.00,38.50,58122.00,22988.00,34015.00,33007.00,37043.00,34325.00,18284.00,14480.00,36.50,52527.00,19280.00,27052.00,33776.00,32627.00,18464.00,12022.00,11607.00
36540,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,865350.00,426917.00,49.30,438433.00,50.70,97.37,767041.00,376725.00,49.10,390316.00,50.90,96.50,34.60,227193.00,82449.00,127126.00,113100.00,123244.00,96140.00,51144.00,44954.00,34.00,208811.00,73915.00,111575.00,125298.00,102470.00,61012.00,44882.00,39078.00
36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan Statistical Area,2134411.00,1044696.00,48.90,1089715.00,51.10,95.87,1644561.00,809380.00,49.20,835181.00,50.80,96.90,36.30,499485.00,235743.00,296138.00,298117.00,307996.00,233855.00,146369.00,116708.00,35.30,407879.00,156786.00,247736.00,275239.00,213731.00,139066.00,112149.00,91975.00
36780,"Oshkosh-Neenah, WI",Metropolitan Statistical Area,166994.00,83952.00,50.30,83042.00,49.70,101.10,156763.00,78149.00,49.90,78614.00,50.10,99.40,37.90,36132.00,19870.00,21920.00,21429.00,25560.00,19747.00,11159.00,11177.00,35.40,37343.00,18493.00,21459.00,26136.00,20832.00,12837.00,9862.00,9801.00
36980,"Owensboro, KY",Metropolitan Statistical Area,114752.00,55916.00,48.70,58836.00,51.30,95.04,109875.00,53040.00,48.30,56835.00,51.70,93.30,39.10,28055.00,9614.00,13951.00,14529.00,17180.00,14498.00,9048.00,7877.00,36.80,28266.00,9789.00,13979.00,17223.00,15201.00,10415.00,7956.00,7046.00
37100,"Oxnard-Thousand Oaks-Ventura, CA",Metropolitan Statistical Area,823318.00,408969.00,49.70,414349.00,50.30,98.70,753197.00,375988.00,49.90,377209.00,50.10,99.70,36.20,211915.00,81371.00,105460.00,111083.00,123704.00,93476.00,51396.00,44913.00,34.20,214244.00,67520.00,104166.00,126980.00,102747.00,60736.00,40244.00,36560.00
37340,"Palm Bay-Melbourne-Titusville, FL",Metropolitan Statistical Area,543376.00,266242.00,49.00,277134.00,51.00,96.07,476230.00,233186.00,49.00,243044.00,51.00,95.90,45.50,107686.00,42781.00,54795.00,62148.00,90602.00,74652.00,57686.00,53026.00,41.40,104699.00,32227.00,50645.00,78427.00,63238.00,52313.00,51946.00,42735.00
37380,"Palm Coast, FL",Metropolitan Statistical Area,95696.00,46016.00,48.10,49680.00,51.90,92.62,49832.00,23887.00,47.90,25945.00,52.10,92.10,47.50,19036.00,5985.00,9011.00,10763.00,12671.00,14825.00,13593.00,9812.00,50.40,8925.00,2398.00,4014.00,6113.00,6599.00,7514.00,8506.00,5763.00
37460,"Panama City-Lynn Haven-Panama City Beach, FL",Metropolitan Statistical Area,168852.00,83656.00,49.50,85196.00,50.50,98.19,148217.00,73406.00,49.50,74811.00,50.50,98.10,39.50,37076.00,16077.00,22150.00,21581.00,26508.00,20901.00,13678.00,10881.00,37.40,35642.00,12843.00,19739.00,24998.00,20364.00,14814.00,11742.00,8075.00
37620,"Parkersburg-Marietta-Vienna, WV-OH",Metropolitan Statistical Area,162056.00,79059.00,48.80,82997.00,51.20,95.26,164624.00,79695.00,48.40,84929.00,51.60,93.80,42.60,34684.00,13032.00,17971.00,20489.00,25332.00,22914.00,15450.00,12184.00,39.20,38397.00,13627.00,20106.00,25792.00,24107.00,17639.00,13201.00,11755.00
37700,"Pascagoula, MS",Metropolitan Statistical Area,162246.00,80271.00,49.50,81975.00,50.50,97.92,150564.00,74729.00,49.60,75835.00,50.40,98.50,37.10,41660.00,14213.00,20838.00,21810.00,24272.00,19233.00,12335.00,7885.00,34.50,41932.00,14070.00,20435.00,24259.00,20066.00,14162.00,9275.00,6365.00
37860,"Pensacola-Ferry Pass-Brent, FL",Metropolitan Statistical Area,448991.00,223541.00,49.80,225450.00,50.20,99.15,412153.00,205242.00,49.80,206911.00,50.20,99.20,38.20,100363.00,51356.00,56707.00,54905.00,68029.00,55242.00,35527.00,26862.00,35.90,100540.00,44307.00,55499.00,66400.00,54546.00,38720.00,29481.00,22660.00
37900,"Peoria, IL",Metropolitan Statistical Area,379186.00,185215.00,48.80,193971.00,51.20,95.49,366899.00,178216.00,48.60,188683.00,51.40,94.50,38.60,90872.00,33843.00,48382.00,47078.00,54385.00,48140.00,28822.00,27664.00,37.20,91628.00,33886.00,46601.00,55053.00,51745.00,33976.00,27284.00,26726.00
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,5965343.00,2878862.00,48.30,3086481.00,51.70,93.27,5687147.00,2731176.00,48.00,2955971.00,52.00,92.40,38.10,1390882.00,599591.00,771337.00,788842.00,913140.00,709067.00,404752.00,387732.00,36.30,1443301.00,504577.00,779272.00,936475.00,771648.00,493041.00,390449.00,368384.00
38060,"Phoenix-Mesa-Glendale, AZ",Metropolitan Statistical Area,4192887.00,2085630.00,49.70,2107257.00,50.30,98.97,3251876.00,1632303.00,50.20,1619573.00,49.80,100.80,34.70,1107561.00,408315.00,597872.00,574957.00,548353.00,441117.00,288643.00,226069.00,33.20,873084.00,329083.00,511923.00,501291.00,387869.00,260476.00,206806.00,181344.00
38220,"Pine Bluff, AR",Metropolitan Statistical Area,100258.00,50855.00,50.70,49403.00,49.30,102.94,107341.00,53944.00,50.30,53397.00,49.70,101.00,37.70,23322.00,10712.00,12831.00,12529.00,14830.00,12605.00,7409.00,6020.00,35.20,27618.00,11607.00,14176.00,16468.00,14217.00,9484.00,7064.00,6707.00
38300,"Pittsburgh, PA",Metropolitan Statistical Area,2356285.00,1138197.00,48.30,1218088.00,51.70,93.44,2431087.00,1161092.00,47.80,1269995.00,52.20,91.40,42.60,474971.00,215115.00,273022.00,289655.00,371719.00,324721.00,195259.00,211823.00,40.00,541621.00,195736.00,295060.00,386188.00,350305.00,231429.00,214451.00,216297.00
38340,"Pittsfield, MA",Metropolitan Statistical Area,131219.00,63169.00,48.10,68050.00,51.90,92.83,134953.00,64547.00,47.80,70406.00,52.20,91.70,44.70,25624.00,12346.00,12900.00,15312.00,21160.00,19491.00,11866.00,12520.00,40.50,30187.00,11395.00,14725.00,20848.00,20042.00,13533.00,11593.00,12630.00
38540,"Pocatello, ID",Metropolitan Statistical Area,90656.00,45323.00,50.00,45333.00,50.00,99.98,83103.00,41126.00,49.50,41977.00,50.50,98.00,31.50,25128.00,10813.00,13621.00,9978.00,10883.00,10043.00,5554.00,4636.00,29.90,23805.00,11626.00,11218.00,11214.00,10595.00,6200.00,4373.00,4072.00
38860,"Portland-South Portland-Biddeford, ME",Metropolitan Statistical Area,514098.00,249848.00,48.60,264250.00,51.40,94.55,487568.00,236585.00,48.50,250983.00,51.50,94.30,42.00,108407.00,42991.00,58630.00,69780.00,86081.00,71911.00,40232.00,36066.00,38.00,117309.00,37439.00,64533.00,85463.00,73538.00,44199.00,33483.00,31604.00
38900,"Portland-Vancouver-Hillsboro, OR-WA",Metropolitan Statistical Area,2226009.00,1099122.00,49.40,1126887.00,50.60,97.54,1927881.00,956712.00,49.60,971169.00,50.40,98.50,36.70,527233.00,194177.00,335570.00,323921.00,319222.00,273668.00,138275.00,113943.00,34.80,491742.00,178943.00,299092.00,319014.00,285096.00,154674.00,98034.00,101286.00
38940,"Port St. Lucie, FL",Metropolitan Statistical Area,424107.00,208282.00,49.10,215825.00,50.90,96.51,319426.00,156311.00,48.90,163115.00,51.10,95.80,45.20,87754.00,30796.00,42546.00,50046.00,61446.00,56169.00,48870.00,46480.00,44.00,67206.00,19441.00,31719.00,45677.00,40199.00,35645.00,41665.00,37874.00
39100,"Poughkeepsie-Newburgh-Middletown, NY",Metropolitan Statistical Area,670301.00,334401.00,49.90,335900.00,50.10,99.55,621517.00,311092.00,50.10,310425.00,49.90,100.20,38.30,167498.00,68714.00,73327.00,92042.00,108262.00,79169.00,43889.00,37400.00,35.60,169424.00,56117.00,78482.00,108764.00,86928.00,52927.00,36583.00,32292.00
39140,"Prescott, AZ",Metropolitan Statistical Area,211033.00,103458.00,49.00,107575.00,51.00,96.17,167517.00,82121.00,49.00,85396.00,51.00,96.20,49.20,40269.00,14940.00,18552.00,20458.00,29810.00,36237.00,28925.00,21842.00,44.50,35403.00,11950.00,15335.00,22165.00,24300.00,21548.00,20257.00,16559.00
39300,"Providence-New Bedford-Fall River, RI-MA",Metropolitan Statistical Area,1600852.00,773916.00,48.30,826936.00,51.70,93.59,1582997.00,760382.00,48.00,822615.00,52.00,92.40,39.60,346365.00,172191.00,191633.00,214307.00,248797.00,197799.00,113034.00,116726.00,36.70,379540.00,152296.00,214916.00,258577.00,214160.00,135594.00,110372.00,117542.00
39340,"Provo-Orem, UT",Metropolitan Statistical Area,526810.00,263989.00,50.10,262821.00,49.90,100.44,376774.00,186783.00,49.60,189991.00,50.40,98.30,24.60,185814.00,82361.00,89440.00,57595.00,44394.00,32706.00,19074.00,15426.00,23.30,128664.00,78134.00,57248.00,40141.00,30128.00,18147.00,12856.00,11456.00
39380,"Pueblo, CO",Metropolitan Statistical Area,159063.00,78201.00,49.20,80862.00,50.80,96.71,141472.00,69236.00,48.90,72236.00,51.10,95.80,38.70,38915.00,14941.00,18942.00,18893.00,22353.00,20673.00,12564.00,11782.00,36.70,36546.00,13323.00,17516.00,20930.00,19095.00,12606.00,11306.00,10150.00
39460,"Punta Gorda, FL",Metropolitan Statistical Area,159978.00,77762.00,48.60,82216.00,51.40,94.58,141627.00,67648.00,47.80,73979.00,52.20,91.40,55.90,22878.00,8612.00,11186.00,14095.00,21232.00,27376.00,28945.00,25654.00,54.30,22186.00,6347.00,10779.00,15823.00,16759.00,20566.00,26076.00,23091.00
39540,"Racine, WI",Metropolitan Statistical Area,195408.00,96771.00,49.50,98637.00,50.50,98.11,188831.00,93457.00,49.50,95374.00,50.50,98.00,39.00,48510.00,15878.00,23796.00,25736.00,31778.00,23971.00,13402.00,12337.00,36.10,50951.00,15615.00,24531.00,32004.00,26267.00,16230.00,12006.00,11227.00
39580,"Raleigh-Cary, NC",Metropolitan Statistical Area,1130490.00,552108.00,48.80,578382.00,51.20,95.46,797071.00,395344.00,49.60,401727.00,50.40,98.40,34.90,296445.00,104711.00,165547.00,182622.00,164755.00,114924.00,59542.00,41944.00,33.20,201379.00,80822.00,141417.00,144732.00,106736.00,58446.00,35524.00,28015.00
39660,"Rapid City, SD",Metropolitan Statistical Area,126382.00,63267.00,50.10,63115.00,49.90,100.24,112818.00,56150.00,49.80,56668.00,50.20,99.10,36.60,31252.00,12263.00,17292.00,14586.00,18525.00,15809.00,8818.00,7837.00,34.60,30442.00,11884.00,14626.00,18410.00,15392.00,9083.00,7033.00,5948.00
39740,"Reading, PA",Metropolitan Statistical Area,411442.00,201864.00,49.10,209578.00,50.90,96.32,373638.00,182956.00,49.00,190682.00,51.00,95.90,39.10,98136.00,41080.00,46157.00,53903.00,62706.00,49902.00,29576.00,29982.00,37.40,91909.00,33037.00,47454.00,60489.00,51305.00,33254.00,28766.00,27424.00
39820,"Redding, CA",Metropolitan Statistical Area,177223.00,87130.00,49.20,90093.00,50.80,96.71,163256.00,79572.00,48.70,83684.00,51.30,95.10,41.80,39652.00,15989.00,19957.00,19567.00,26585.00,25506.00,16551.00,13416.00,38.90,42674.00,13326.00,16842.00,24433.00,24056.00,17064.00,12929.00,11932.00
39900,"Reno-Sparks, NV",Metropolitan Statistical Area,425417.00,214788.00,50.50,210629.00,49.50,101.97,342885.00,173842.00,50.70,169043.00,49.30,102.80,37.10,100033.00,44943.00,56768.00,55753.00,62120.00,54183.00,30975.00,20642.00,35.70,85149.00,33365.00,49379.00,56660.00,50580.00,31509.00,20503.00,15740.00
40060,"Richmond, VA",Metropolitan Statistical Area,1258251.00,608491.00,48.40,649760.00,51.60,93.65,1096957.00,529296.00,48.30,567661.00,51.70,93.20,38.00,293568.00,123283.00,165268.00,172995.00,194356.00,155922.00,84564.00,68295.00,36.10,275224.00,95856.00,157157.00,187790.00,160176.00,95352.00,67293.00,58109.00
40140,"Riverside-San Bernardino-Ontario, CA",Metropolitan Statistical Area,4224851.00,2101083.00,49.70,2123768.00,50.30,98.93,3254821.00,1622408.00,49.80,1632413.00,50.20,99.40,32.70,1214696.00,458633.00,564520.00,566254.00,570032.00,410782.00,244093.00,195841.00,31.60,1020738.00,318191.00,447251.00,514803.00,379692.00,231723.00,184398.00,158025.00
40220,"Roanoke, VA",Metropolitan Statistical Area,308707.00,148924.00,48.20,159783.00,51.80,93.20,288309.00,137834.00,47.80,150475.00,52.20,91.60,42.00,66395.00,25741.00,34711.00,40182.00,47742.00,43760.00,26765.00,23411.00,39.50,64959.00,22244.00,36808.00,46023.00,44026.00,29428.00,23562.00,21259.00
40340,"Rochester, MN",Metropolitan Statistical Area,186011.00,91390.00,49.10,94621.00,50.90,96.59,163618.00,80694.00,49.30,82924.00,50.70,97.30,37.10,47317.00,14139.00,26829.00,23625.00,28679.00,21137.00,12846.00,11439.00,35.40,44737.00,13418.00,22673.00,28487.00,21678.00,13854.00,9309.00,9462.00
40380,"Rochester, NY",Metropolitan Statistical Area,1054323.00,512419.00,48.60,541904.00,51.40,94.56,1037831.00,503900.00,48.60,533931.00,51.40,94.40,39.40,238055.00,114084.00,122682.00,132760.00,164217.00,133793.00,76336.00,72396.00,36.30,266068.00,97105.00,134586.00,170272.00,146226.00,90396.00,65851.00,67327.00
40420,"Rockford, IL",Metropolitan Statistical Area,349431.00,171386.00,49.00,178045.00,51.00,96.26,320204.00,157104.00,49.10,163100.00,50.90,96.30,38.10,89264.00,29469.00,42464.00,46802.00,52126.00,42227.00,25286.00,21793.00,35.70,85972.00,26503.00,43988.00,51574.00,43790.00,28464.00,20756.00,19157.00
40580,"Rocky Mount, NC",Metropolitan Statistical Area,152392.00,72514.00,47.60,79878.00,52.40,90.78,143026.00,67907.00,47.50,75119.00,52.50,90.40,39.80,36814.00,12814.00,17510.00,19586.00,23376.00,20795.00,12032.00,9465.00,36.40,37271.00,12224.00,19072.00,23036.00,20691.00,12887.00,9828.00,8017.00
40660,"Rome, GA",Metropolitan Statistical Area,96317.00,46640.00,48.40,49677.00,51.60,93.89,90565.00,43823.00,48.40,46742.00,51.60,93.80,37.60,23445.00,9939.00,11701.00,12558.00,13431.00,11541.00,7439.00,6263.00,35.70,22236.00,9811.00,12307.00,13504.00,11625.00,8467.00,6728.00,5887.00
40900,"Sacramento--Arden-Arcade--Roseville, CA",Metropolitan Statistical Area,2149127.00,1053450.00,49.00,1095677.00,51.00,96.15,1796857.00,881121.00,49.00,915736.00,51.00,96.20,36.00,534944.00,221947.00,291231.00,283516.00,311051.00,248030.00,138292.00,120116.00,34.60,486631.00,174564.00,248411.00,293566.00,245456.00,144678.00,107413.00,96138.00
40980,"Saginaw-Saginaw Township North, MI",Metropolitan Statistical Area,200169.00,96771.00,48.30,103398.00,51.70,93.59,210039.00,100937.00,48.10,109102.00,51.90,92.50,39.50,46841.00,21218.00,21940.00,23938.00,29519.00,26112.00,16031.00,14570.00,36.30,55890.00,18979.00,26327.00,31692.00,29435.00,19385.00,14530.00,13801.00
41060,"St. Cloud, MN",Metropolitan Statistical Area,189093.00,95210.00,50.40,93883.00,49.60,101.41,167392.00,84066.00,50.20,83326.00,49.80,100.90,33.50,44400.00,27598.00,25819.00,22339.00,26198.00,19953.00,11435.00,11351.00,31.60,43528.00,25639.00,22367.00,25594.00,20042.00,11796.00,9569.00,8857.00
41100,"St. George, UT",Metropolitan Statistical Area,138115.00,68292.00,49.40,69823.00,50.60,97.81,90354.00,44561.00,49.30,45793.00,50.70,97.30,32.50,41686.00,13393.00,18020.00,13743.00,13432.00,14015.00,12792.00,11034.00,31.00,28190.00,10487.00,10202.00,10019.00,8632.00,7481.00,8255.00,7088.00
41140,"St. Joseph, MO-KS",Metropolitan Statistical Area,127329.00,65191.00,51.20,62138.00,48.80,104.91,122336.00,61408.00,50.20,60928.00,49.80,100.80,38.00,29212.00,13152.00,16680.00,15975.00,19001.00,15070.00,9369.00,8870.00,36.60,29776.00,12685.00,15814.00,19514.00,15749.00,10596.00,8836.00,9366.00
41180,"St. Louis, MO-IL",Metropolitan Statistical Area,2812896.00,1362456.00,48.40,1450440.00,51.60,93.93,2698687.00,1298872.00,48.10,1399815.00,51.90,92.80,38.20,670844.00,258605.00,369712.00,361572.00,436953.00,340103.00,195717.00,179390.00,36.10,707411.00,237054.00,358508.00,447194.00,365424.00,232772.00,183147.00,167177.00
41420,"Salem, OR",Metropolitan Statistical Area,390738.00,193806.00,49.60,196932.00,50.40,98.41,347214.00,173436.00,50.00,173778.00,50.00,99.80,35.40,101714.00,39686.00,51789.00,48226.00,50928.00,46694.00,27259.00,24442.00,34.20,93778.00,36629.00,47101.00,50136.00,46649.00,28472.00,21386.00,23063.00
41500,"Salinas, CA",Metropolitan Statistical Area,415057.00,213431.00,51.40,201626.00,48.60,105.85,401762.00,207941.00,51.80,193821.00,48.20,107.30,32.90,111013.00,46253.00,62077.00,54820.00,53254.00,43218.00,22921.00,21501.00,31.70,114050.00,43721.00,64023.00,61978.00,49251.00,28440.00,21373.00,18926.00
41540,"Salisbury, MD",Metropolitan Statistical Area,125203.00,61223.00,48.90,63980.00,51.10,95.69,109391.00,53548.00,49.00,55843.00,51.00,95.90,35.80,26560.00,19592.00,15322.00,14666.00,17782.00,14774.00,8895.00,7612.00,35.90,25544.00,13883.00,13670.00,17360.00,14785.00,9823.00,7824.00,6502.00
41620,"Salt Lake City, UT",Metropolitan Statistical Area,1124197.00,565932.00,50.30,558265.00,49.70,101.37,968858.00,488471.00,50.40,480387.00,49.60,101.70,30.90,330869.00,116410.00,190375.00,148636.00,136485.00,104908.00,54004.00,42510.00,28.90,296699.00,122698.00,155438.00,141782.00,112344.00,62796.00,40700.00,36401.00
41660,"San Angelo, TX",Metropolitan Statistical Area,111823.00,54783.00,49.00,57040.00,51.00,96.04,105781.00,51210.00,48.40,54571.00,51.60,93.80,34.40,26302.00,15377.00,14902.00,12274.00,14703.00,12709.00,8066.00,7490.00,33.90,27604.00,13442.00,13253.00,15358.00,13015.00,8864.00,7391.00,6854.00
41700,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,2142508.00,1052485.00,49.10,1090023.00,50.90,96.56,1711703.00,835292.00,48.80,876411.00,51.20,95.30,34.10,575570.00,222484.00,298713.00,287119.00,293947.00,229609.00,130583.00,104483.00,32.90,485622.00,173712.00,248731.00,266594.00,217319.00,134784.00,100451.00,84490.00
41740,"San Diego-Carlsbad-San Marcos, CA",Metropolitan Statistical Area,3095313.00,1553679.00,50.20,1541634.00,49.80,100.78,2813833.00,1415097.00,50.30,1398736.00,49.70,101.20,34.60,724168.00,367845.00,470922.00,420563.00,430774.00,329616.00,180554.00,170871.00,33.20,723661.00,318330.00,443360.00,457263.00,352803.00,204666.00,160059.00,153691.00
41780,"Sandusky, OH",Metropolitan Statistical Area,77079.00,37782.00,49.00,39297.00,51.00,96.14,79551.00,38766.00,48.70,40785.00,51.30,95.00,43.40,17145.00,5726.00,7976.00,9276.00,12231.00,11420.00,7015.00,6290.00,39.50,19662.00,5745.00,9051.00,12419.00,12060.00,8231.00,6436.00,5947.00
41860,"San Francisco-Oakland-Fremont, CA",Metropolitan Statistical Area,4335391.00,2137801.00,49.30,2197590.00,50.70,97.28,4123740.00,2039601.00,49.50,2084139.00,50.50,97.90,38.30,920636.00,384378.00,650137.00,654401.00,651228.00,528131.00,288674.00,257806.00,36.10,931453.00,351912.00,692015.00,713550.00,598375.00,353944.00,245909.00,236582.00
41940,"San Jose-Sunnyvale-Santa Clara, CA",Metropolitan Statistical Area,1836911.00,921480.00,50.20,915431.00,49.80,100.66,1735819.00,879915.00,50.70,855904.00,49.30,102.80,36.10,445611.00,163180.00,276497.00,285990.00,271843.00,191486.00,109499.00,92805.00,33.90,433545.00,160608.00,306922.00,305877.00,225327.00,138698.00,89572.00,75270.00
42020,"San Luis Obispo-Paso Robles, CA",Metropolitan Statistical Area,269637.00,137999.00,51.20,131638.00,48.80,104.83,246681.00,126704.00,51.40,119977.00,48.60,105.60,39.40,50841.00,39545.00,32108.00,29752.00,39253.00,37116.00,21187.00,19835.00,37.30,53413.00,33571.00,28177.00,38416.00,36150.00,21269.00,18094.00,17591.00
42060,"Santa Barbara-Santa Maria-Goleta, CA",Metropolitan Statistical Area,423895.00,212786.00,50.20,211109.00,49.80,100.79,399347.00,199763.00,50.00,199584.00,50.00,100.10,33.60,98047.00,63267.00,57692.00,50478.00,54998.00,45015.00,26776.00,27622.00,33.40,99502.00,53126.00,55605.00,60158.00,48981.00,31210.00,25338.00,25427.00
42100,"Santa Cruz-Watsonville, CA",Metropolitan Statistical Area,262382.00,130913.00,49.90,131469.00,50.10,99.58,255602.00,127579.00,49.90,128023.00,50.10,99.70,36.90,55418.00,36270.00,33749.00,33075.00,38777.00,35935.00,15874.00,13284.00,35.00,60741.00,30397.00,36728.00,42087.00,40673.00,19489.00,12347.00,13140.00
